stage,opponent_stage,wins,draws,losses,elo_stage,elo_opponent_stage
162,155,480,0,520,1775.0126670130285,1772.2015214229855
162,156,512,0,488,1775.0126670130285,1777.680374288738
162,157,493,0,507,1775.0126670130285,1774.9655498490847
162,158,465,0,535,1775.0126670130285,1783.8513424592545
162,159,466,0,534,1775.0126670130285,1780.8907093870632
162,160,478,0,522,1775.0126670130285,1787.2852707964594
162,161,476,0,524,1775.0126670130285,1796.2925795939595
162,162,515,0,485,1775.0126670130285,1763.6558652622643
162,163,503,0,497,1775.0126670130285,1775.0126670130285
163,137,570,0,430,1761.8641263479667,1711.417904334406
163,138,550,0,450,1761.8641263479667,1710.5806828811046
163,143,549,0,451,1761.8641263479667,1711.6726471363452
163,146,534,0,466,1761.8641263479667,1714.5955494933926
163,148,517,0,483,1761.8641263479667,1726.7139392259749
163,149,525,0,475,1761.8641263479667,1723.791030409393
163,150,529,0,471,1761.8641263479667,1727.142496805769
163,151,539,0,461,1761.8641263479667,1731.7917259510598
163,152,482,0,518,1761.8641263479667,1745.5312141364675
163,153,467,0,533,1761.8641263479667,1750.67812388422
163,154,499,0,501,1761.8641263479667,1754.3255126093277
163,155,477,0,523,1761.8641263479667,1770.2543031288865
163,156,446,0,554,1761.8641263479667,1776.2332801944603
163,157,456,0,544,1761.8641263479667,1773.3718534463696
163,158,462,0,538,1761.8641263479667,1781.761376336252
163,159,445,0,555,1761.8641263479667,1779.3270511738222
163,160,454,0,546,1761.8641263479667,1785.2113744339076
163,161,432,0,568,1761.8641263479667,1794.4207832646741
163,162,498,0,502,1761.8641263479667,1761.2900410774037
163,163,493,0,507,1761.8641263479667,1772.2332284849035
163,164,514,0,486,1761.8641263479667,1761.8641263479667
164,137,566,0,434,1771.042906193415,1709.9468425188193
164,143,542,0,458,1771.042906193415,1710.5008584249326
164,146,560,0,440,1771.042906193415,1713.0421879905057
164,148,536,0,464,1771.042906193415,1725.2398716274647
164,149,546,0,454,1771.042906193415,1722.2061503007744
164,150,508,0,492,1771.042906193415,1726.1549023468215
164,151,513,0,487,1771.042906193415,1730.579622733876
164,152,490,0,510,1771.042906193415,1744.362098089101
164,153,506,0,494,1771.042906193415,1749.0286668413398
164,154,497,0,503,1771.042906193415,1752.7337783238181
164,155,506,0,494,1771.042906193415,1767.9296504576814
164,156,471,0,529,1771.042906193415,1774.450497510793
164,157,467,0,533,1771.042906193415,1771.7660246575813
164,158,488,0,512,1771.042906193415,1779.3350956195839
164,159,493,0,507,1771.042906193415,1776.8312313694848
164,160,493,0,507,1771.042906193415,1782.440762583508
164,161,479,0,521,1771.042906193415,1791.5889568647679
164,162,520,0,480,1771.042906193415,1758.6795569774154
164,163,495,0,505,1771.042906193415,1769.8145629533487
164,164,505,0,495,1771.042906193415,1759.5813623725685
164,165,479,0,521,1771.042906193415,1771.042906193415
165,143,569,0,431,1763.9106319467605,1708.8933966915122
165,146,551,0,449,1763.9106319467605,1711.6258090243496
165,148,545,0,455,1763.9106319467605,1723.5974177583025
165,149,528,0,472,1763.9106319467605,1720.9273218132607
165,150,528,0,472,1763.9106319467605,1724.7648742603474
165,151,555,0,445,1763.9106319467605,1728.559641573111
165,152,481,0,519,1763.9106319467605,1743.3302218973415
165,153,500,0,500,1763.9106319467605,1747.4906056961968
165,154,514,0,486,1763.9106319467605,1750.7889909295127
165,155,479,0,521,1763.9106319467605,1766.2080756323153
165,156,489,0,511,1763.9106319467605,1772.281425669391
165,157,443,0,557,1763.9106319467605,1770.6871399054367
165,158,462,0,538,1763.9106319467605,1777.5597066421747
165,159,461,0,539,1763.9106319467605,1775.1551899199067
165,160,427,0,573,1763.9106319467605,1781.3856201172207
165,161,430,0,570,1763.9106319467605,1790.1091440722857
165,162,511,0,489,1763.9106319467605,1756.368154253162
165,163,457,0,543,1763.9106319467605,1768.4884675565067
165,164,502,0,498,1763.9106319467605,1757.4104138611626
165,165,491,0,509,1763.9106319467605,1768.6412273248066
165,166,513,0,487,1763.9106319467605,1763.9106319467605
166,146,539,0,461,1781.0764185066512,1710.6764945077011
166,148,524,0,476,1781.0764185066512,1722.6092785249293
166,149,547,0,453,1781.0764185066512,1719.6163252175404
166,150,544,0,456,1781.0764185066512,1723.4009375682967
166,151,568,0,432,1781.0764185066512,1726.6550531379294
166,152,535,0,465,1781.0764185066512,1741.6055384757638
166,153,529,0,471,1781.0764185066512,1745.7457768804484
166,154,502,0,498,1781.0764185066512,1749.4596970567804
166,155,523,0,477,1781.0764185066512,1763.974984946577
166,156,489,0,511,1781.0764185066512,1770.534892788193
166,157,499,0,501,1781.0764185066512,1768.7633113250922
166,158,482,0,518,1781.0764185066512,1775.7611987440428
166,159,502,0,498,1781.0764185066512,1772.9649162798378
166,160,501,0,499,1781.0764185066512,1778.962848073434
166,161,510,0,490,1781.0764185066512,1787.0888741708168
166,162,521,0,479,1781.0764185066512,1754.332454593564
166,163,497,0,503,1781.0764185066512,1766.579614725008
166,164,548,0,452,1781.0764185066512,1754.5437070193325
166,165,517,0,483,1781.0764185066512,1766.1129323193272
166,166,542,0,458,1781.0764185066512,1760.8010900051586
166,167,492,0,508,1781.0764185066512,1781.0764185066512
167,148,544,0,456,1779.08277369574,1721.3387952897829
167,149,539,0,461,1779.08277369574,1718.498608989415
167,150,548,0,452,1779.08277369574,1722.0330595771984
167,151,558,0,442,1779.08277369574,1725.0201737456196
167,152,537,0,463,1779.08277369574,1739.9330584967447
167,153,537,0,463,1779.08277369574,1743.9447047658641
167,154,513,0,487,1779.08277369574,1747.9915651488564
167,155,530,0,470,1779.08277369574,1761.7315792965323
167,156,496,0,504,1779.08277369574,1768.7475490484378
167,157,503,0,497,1779.08277369574,1766.871455799059
167,158,492,0,508,1779.08277369574,1773.8579213492617
167,159,464,0,536,1779.08277369574,1771.762042810822
167,160,482,0,518,1779.08277369574,1777.1407176586013
167,161,462,0,538,1779.08277369574,1785.4313912645157
167,162,539,0,461,1779.08277369574,1751.9948217027486
167,163,503,0,497,1779.08277369574,1764.6508019072041
167,164,534,0,466,1779.08277369574,1752.2582705239433
167,165,504,0,496,1779.08277369574,1764.1331422594783
167,166,538,0,462,1779.08277369574,1758.0517840734083
167,167,485,0,515,1779.08277369574,1778.9345246766175
167,168,505,0,495,1779.08277369574,1779.08277369574
168,148,527,0,473,1770.7680085306254,1720.1587190245245
168,150,510,0,490,1770.7680085306254,1721.1135542692955
168,151,550,0,450,1770.7680085306254,1723.3452017266113
168,152,533,0,467,1770.7680085306254,1738.1483964572853
168,153,511,0,489,1770.7680085306254,1742.4304535650617
168,154,506,0,494,1770.7680085306254,1746.44685608368
168,155,480,0,520,1770.7680085306254,1760.2736076965266
168,156,462,0,538,1770.7680085306254,1767.4261602135734
168,157,498,0,502,1770.7680085306254,1764.876368431429
168,158,481,0,519,1770.7680085306254,1771.9724133417758
168,159,476,0,524,1770.7680085306254,1770.0346212724075
168,160,479,0,521,1770.7680085306254,1775.1506777965951
168,161,461,0,539,1770.7680085306254,1783.5407172889454
168,162,515,0,485,1770.7680085306254,1750.011629374405
168,163,516,0,484,1770.7680085306254,1762.1496995473694
168,164,536,0,464,1770.7680085306254,1749.6874024459091
168,165,508,0,492,1770.7680085306254,1761.7773385750909
168,166,519,0,481,1770.7680085306254,1755.6079590219229
168,167,468,0,532,1770.7680085306254,1777.0006570120577
168,168,485,0,515,1770.7680085306254,1776.6121445535246
168,169,493,0,507,1770.7680085306254,1770.7680085306254
169,150,599,0,401,1795.6273035137688,1719.2927282841522
169,151,543,0,457,1795.6273035137688,1722.3858160106822
169,152,550,0,450,1795.6273035137688,1736.702689045142
169,153,530,0,470,1795.6273035137688,1741.2175261312268
169,154,517,0,483,1795.6273035137688,1745.359590068404
169,155,528,0,472,1795.6273035137688,1758.600891067317
169,156,530,0,470,1795.6273035137688,1765.4952096802003
169,157,534,0,466,1795.6273035137688,1762.924241889802
169,158,536,0,464,1795.6273035137688,1769.7417182319857
169,159,534,0,466,1795.6273035137688,1767.8800171990538
169,160,509,0,491,1795.6273035137688,1773.3422497470926
169,161,490,0,510,1795.6273035137688,1781.8558540241236
169,162,550,0,450,1795.6273035137688,1748.0999488661612
169,163,547,0,453,1795.6273035137688,1759.860933906035
169,164,566,0,434,1795.6273035137688,1747.3606655317794
169,165,525,0,475,1795.6273035137688,1759.9957895467046
169,166,570,0,430,1795.6273035137688,1752.8674477160798
169,167,506,0,494,1795.6273035137688,1775.0803683039119
169,168,528,0,472,1795.6273035137688,1774.0592371919543
169,169,563,0,437,1795.6273035137688,1767.3887175024367
169,170,492,0,508,1795.6273035137688,1795.6273035137688
170,151,552,0,448,1776.584445818438,1720.9038234034228
170,152,530,0,470,1776.584445818438,1735.2218439671992
170,153,502,0,498,1776.584445818438,1740.0909797210634
170,154,513,0,487,1776.584445818438,1743.9314426084225
170,155,504,0,496,1776.584445818438,1756.9655156112585
170,156,487,0,513,1776.584445818438,1763.9682626366766
170,157,504,0,496,1776.584445818438,1761.139572118329
170,158,481,0,519,1776.584445818438,1768.189484926947
170,159,510,0,490,1776.584445818438,1765.790550018893
170,160,492,0,508,1776.584445818438,1771.4303578754427
170,161,471,0,529,1776.584445818438,1780.0963777524853
170,162,518,0,482,1776.584445818438,1746.4204479441073
170,163,520,0,480,1776.584445818438,1757.7188286606406
170,164,539,0,461,1776.584445818438,1745.1902856164088
170,165,514,0,486,1776.584445818438,1757.93837062206
170,166,519,0,481,1776.584445818438,1750.9300140974651
170,167,454,0,546,1776.584445818438,1773.9503796599133
170,168,509,0,491,1776.584445818438,1771.469293273544
170,169,520,0,480,1776.584445818438,1764.7280018502775
170,170,482,0,518,1776.584445818438,1792.758851843877
170,171,484,0,516,1776.584445818438,1776.584445818438
171,152,518,0,482,1779.112234378861,1733.984686981764
171,153,519,0,481,1779.112234378861,1738.7133376472425
171,154,514,0,486,1779.112234378861,1742.5346129284626
171,155,510,0,490,1779.112234378861,1755.2857738750863
171,156,503,0,497,1779.112234378861,1762.2090105265502
171,157,470,0,530,1779.112234378861,1760.057802376275
171,158,510,0,490,1779.112234378861,1766.145062150801
171,159,482,0,518,1779.112234378861,1764.345097184575
171,160,488,0,512,1779.112234378861,1769.6860303568262
171,161,490,0,510,1779.112234378861,1778.0186235686392
171,162,513,0,487,1779.112234378861,1744.9222507788245
171,163,524,0,476,1779.112234378861,1755.5963782445183
171,164,519,0,481,1779.112234378861,1743.5876553141006
171,165,511,0,489,1779.112234378861,1756.059467236783
171,166,548,0,452,1779.112234378861,1748.384950830964
171,167,512,0,488,1779.112234378861,1771.3870625700988
171,168,509,0,491,1779.112234378861,1769.0418104441396
171,169,546,0,454,1779.112234378861,1761.5284137562662
171,170,468,0,532,1779.112234378861,1790.49868449908
171,171,519,0,481,1779.112234378861,1773.5040986196818
171,172,535,0,465,1779.112234378861,1779.112234378861
172,153,515,0,485,1785.4383029642713,1737.611393469716
172,154,517,0,483,1785.4383029642713,1741.3052915370213
172,155,529,0,471,1785.4383029642713,1753.5205555028915
172,156,497,0,503,1785.4383029642713,1760.8066654800655
172,157,536,0,464,1785.4383029642713,1758.0064043440293
172,158,490,0,510,1785.4383029642713,1764.7530954948259
172,159,506,0,494,1785.4383029642713,1762.6967162072779
172,160,534,0,466,1785.4383029642713,1767.3191532571489
172,161,480,0,520,1785.4383029642713,1776.454646921166
172,162,534,0,466,1785.4383029642713,1743.2672252416014
172,163,536,0,464,1785.4383029642713,1753.5464781691448
172,164,531,0,469,1785.4383029642713,1742.0235036051024
172,165,544,0,456,1785.4383029642713,1753.7631358770611
172,166,548,0,452,1785.4383029642713,1746.232506956163
172,167,507,0,493,1785.4383029642713,1769.3594908957402
172,168,509,0,491,1785.4383029642713,1767.0316476754551
172,169,536,0,464,1785.4383029642713,1759.0855297724345
172,170,468,0,532,1785.4383029642713,1788.6775808774573
172,171,532,0,468,1785.4383029642713,1770.5753836706504
172,172,505,0,495,1785.4383029642713,1776.6753935221368
172,173,502,0,498,1785.4383029642713,1785.4383029642713
173,154,564,0,436,1795.8385620763092,1739.585904445516
173,155,534,0,466,1795.8385620763092,1751.9830781997064
173,156,495,0,505,1795.8385620763092,1759.741327239611
173,157,504,0,496,1795.8385620763092,1756.860732621843
173,158,524,0,476,1795.8385620763092,1763.0665020873548
173,159,528,0,472,1795.8385620763092,1760.9822636541487
173,160,499,0,501,1795.8385620763092,1766.012767337963
173,161,542,0,458,1795.8385620763092,1774.0296386881862
173,162,604,0,396,1795.8385620763092,1740.5725378522138
173,163,561,0,439,1795.8385620763092,1751.3837683088357
173,164,512,0,488,1795.8385620763092,1741.2482420546214
173,165,535,0,465,1795.8385620763092,1752.1132374855565
173,166,569,0,431,1795.8385620763092,1744.0524375932698
173,167,558,0,442,1795.8385620763092,1766.5912855096935
173,168,536,0,464,1795.8385620763092,1764.8402981036147
173,169,544,0,456,1795.8385620763092,1756.968166876966
173,170,496,0,504,1795.8385620763092,1786.6210062472194
173,171,547,0,453,1795.8385620763092,1767.8509165394896
173,172,500,0,500,1795.8385620763092,1774.9833210423217
173,173,501,0,499,1795.8385620763092,1783.3134357600936
173,174,476,0,524,1795.8385620763092,1795.8385620763092
174,155,555,0,445,1816.4175933578251,1750.5877027337551
174,156,537,0,463,1816.4175933578251,1758.4510272816933
174,157,566,0,434,1816.4175933578251,1755.145968594914
174,158,540,0,460,1816.4175933578251,1761.635543239248
174,159,565,0,435,1816.4175933578251,1759.1527159786704
174,160,555,0,445,1816.4175933578251,1764.2161703898018
174,161,541,0,459,1816.4175933578251,1772.2569100112446
174,162,584,0,416,1816.4175933578251,1738.9112547200225
174,163,599,0,401,1816.4175933578251,1749.0962827493709
174,164,626,0,374,1816.4175933578251,1738.6801759891516
174,165,549,0,451,1816.4175933578251,1750.81213364941
174,166,579,0,421,1816.4175933578251,1742.3506716330226
174,167,578,0,422,1816.4175933578251,1764.1458220504323
174,168,570,0,430,1816.4175933578251,1762.6108091092592
174,169,594,0,406,1816.4175933578251,1754.410342686258
174,170,518,0,482,1816.4175933578251,1784.8307700142163
174,171,570,0,430,1816.4175933578251,1765.4200170451545
174,172,546,0,454,1816.4175933578251,1772.884243982795
174,173,540,0,460,1816.4175933578251,1781.0063639914936
174,174,531,0,469,1816.4175933578251,1793.201225987569
174,175,485,0,515,1816.4175933578251,1816.4175933578251
175,155,582,0,418,1817.6379354422975,1748.814148317153
175,156,562,0,438,1817.6379354422975,1756.8004157242094
175,157,539,0,461,1817.6379354422975,1753.951542493759
175,158,577,0,423,1817.6379354422975,1759.6280695839787
175,159,566,0,434,1817.6379354422975,1757.385212503398
175,160,549,0,451,1817.6379354422975,1762.6081442755317
175,161,532,0,468,1817.6379354422975,1770.7329687852844
175,162,584,0,416,1817.6379354422975,1737.3262132663726
175,163,596,0,404,1817.6379354422975,1746.9817821434144
175,165,563,0,437,1817.6379354422975,1749.2818898508303
175,166,572,0,428,1817.6379354422975,1740.8852393760876
175,167,591,0,409,1817.6379354422975,1761.5517659102063
175,168,594,0,406,1817.6379354422975,1759.9614425644477
175,169,563,0,437,1817.6379354422975,1752.737416436793
175,170,542,0,458,1817.6379354422975,1782.5541052419
175,171,572,0,428,1817.6379354422975,1763.0928174756405
175,172,533,0,467,1817.6379354422975,1771.2622422837512
175,173,533,0,467,1817.6379354422975,1779.0475842034762
175,174,546,0,454,1817.6379354422975,1790.321609070417
175,175,526,0,474,1817.6379354422975,1813.0030953064484
175,176,532,0,468,1817.6379354422975,1817.6379354422975
176,155,587,0,413,1819.6379445196474,1747.0255116744634
176,156,554,0,446,1819.6379445196474,1755.3362672178353
176,157,549,0,451,1819.6379445196474,1752.6321756970892
176,158,566,0,434,1819.6379445196474,1757.8836468140603
176,159,569,0,431,1819.6379445196474,1755.6348673149528
176,160,553,0,447,1819.6379445196474,1760.9919649304748
176,161,540,0,460,1819.6379445196474,1769.1241247879223
176,163,582,0,418,1819.6379445196474,1745.225587187362
176,165,581,0,419,1819.6379445196474,1747.453377539914
176,166,601,0,399,1819.6379445196474,1738.8791265633126
